Wall time,Step,Value
1547268782.1872659,2299,0.84375
1547268784.929553,2319,0.9375
1547268787.6200602,2339,1.0
1547268790.4077291,2359,0.90625
1547268792.8033075,2379,0.8125
1547268795.3105087,2399,0.96875
1547268797.770796,2419,0.84375
1547268800.4971452,2439,0.90625
1547268803.1425347,2459,0.9375
1547268805.818929,2479,0.84375
1547268808.1720073,2499,0.84375
1547268810.9156039,2519,0.75
1547268813.561712,2539,0.78125
1547268815.993753,2559,0.875
1547268818.7262423,2579,0.78125
1547268821.3803403,2599,0.875
1547268823.9897377,2619,1.0
1547268826.5085132,2639,0.96875
1547268829.3174176,2659,0.9375
1547268831.9346128,2679,0.84375
1547268835.047656,2699,0.84375
1547268837.8256996,2719,0.875
1547268840.3380837,2739,0.84375
1547268842.9695847,2759,0.90625
1547268845.6494784,2779,0.96875
1547268848.2918262,2799,0.875
1547268851.1644278,2819,0.96875
1547268853.6992223,2839,0.90625
1547268856.4506216,2859,0.90625
1547268859.025335,2879,0.875
1547268861.6322901,2899,0.90625
1547268864.186595,2919,0.78125
1547268866.8445854,2939,0.90625
1547268869.5628607,2959,0.8125
1547268872.1750462,2979,0.78125
1547268874.6356182,2999,0.90625
1547268877.5122669,3019,0.78125
1547268880.1799793,3039,0.90625
1547268882.7417948,3059,0.875
1547268885.4492433,3079,0.90625
1547268888.0288446,3099,0.875
1547268890.6056292,3119,0.90625
1547268893.0673795,3139,0.9375
1547268895.8813896,3159,0.90625
1547268898.4886513,3179,0.9375
1547268901.0435085,3199,0.9375
1547268903.658945,3219,0.875
1547268906.2617207,3239,0.96875
1547268909.0141485,3259,0.875
1547268911.6258395,3279,0.875
1547268914.273089,3299,0.9375
1547268917.0224812,3319,0.96875
1547268919.8827262,3339,0.90625
1547268923.0894878,3359,0.9375
1547268925.7592618,3379,0.875
1547268928.418103,3399,0.875
1547268930.9872904,3419,0.8125
1547268933.579648,3439,0.96875
1547268936.0632179,3459,0.90625
1547268938.7547941,3479,0.8125
1547268941.495732,3499,0.90625
1547268944.1733394,3519,0.9375
1547268946.7161536,3539,0.84375
1547268949.4151793,3559,0.90625
1547268952.0929434,3579,0.90625
1547268954.624078,3599,0.90625
1547268956.9611378,3619,0.8125
1547268959.5162816,3639,0.96875
1547268962.34467,3659,0.875
1547268965.0690517,3679,0.8125
1547268967.6480768,3699,0.96875
1547268970.5839233,3719,0.84375
1547268972.9353666,3739,0.84375
1547268975.581857,3759,0.96875
1547268978.2063165,3779,1.0
1547268981.0213027,3799,0.8125
1547268983.6414144,3819,0.875
1547268986.0541565,3839,0.9375
1547268988.7675488,3859,0.90625
1547268991.4332607,3879,0.875
1547268994.1147816,3899,0.875
1547268996.684751,3919,1.0
1547268999.4832566,3939,0.90625
1547269002.210058,3959,0.96875
1547269004.9302742,3979,0.90625
1547269007.5139847,3999,0.84375
1547269010.2271938,4019,0.96875
1547269013.4995878,4039,0.96875
1547269016.1107087,4059,0.9375
1547269018.9885225,4079,0.9375
1547269021.614024,4099,0.96875
1547269024.3969765,4119,0.90625
1547269026.9991088,4139,0.84375
1547269029.6946597,4159,0.90625
1547269032.2557738,4179,0.9375
1547269035.064747,4199,0.84375
1547269037.8450925,4219,0.96875
1547269040.4393573,4239,0.96875
1547269043.3592176,4259,0.875
1547269046.23583,4279,0.875
1547269048.8077974,4299,0.875
1547269051.4897127,4319,0.96875
1547269054.2729976,4339,0.96875
1547269057.0627522,4359,0.875
1547269059.7191427,4379,0.90625
1547269062.3540142,4399,0.78125
1547269065.2061074,4419,0.90625
1547269068.0687454,4439,0.90625
1547269070.8505545,4459,0.90625
1547269073.5901237,4479,0.90625
1547269076.1374984,4499,0.96875
1547269078.7674034,4519,0.84375
1547269081.5917761,4539,0.84375
1547269084.1680067,4559,0.90625
1547269086.9074392,4579,0.84375
1547269089.6339407,4599,0.90625
1547269092.2669091,4619,0.8125
1547269094.890577,4639,0.875
1547269097.361455,4659,0.875
1547269099.9686313,4679,0.96875
1547269103.0745194,4699,0.90625
1547269105.8441782,4719,0.875
1547269108.5624125,4739,0.96875
1547269111.3242638,4759,0.875
1547269114.0572813,4779,0.90625
1547269116.6760056,4799,0.84375
1547269119.2960436,4819,0.8125
1547269122.3163488,4839,0.84375
1547269124.9416275,4859,0.90625
1547269127.7504137,4879,0.90625
1547269130.5480888,4899,0.96875
1547269133.1788716,4919,0.9375
1547269135.8419771,4939,1.0
1547269138.6959794,4959,0.96875
1547269141.290417,4979,0.875
1547269143.9925818,4999,0.78125
1547269146.5784137,5019,0.9375
1547269149.119835,5039,0.9375
1547269151.7891161,5059,0.90625
1547269154.5190554,5079,1.0
1547269157.3200965,5099,0.9375
1547269160.009118,5119,0.78125
1547269162.828808,5139,0.84375
1547269165.466818,5159,1.0
1547269168.1449728,5179,0.90625
1547269170.7127879,5199,0.78125
1547269173.5739658,5219,0.875
1547269176.3430545,5239,0.90625
1547269178.9329891,5259,0.9375
1547269181.6302848,5279,0.875
1547269184.3338337,5299,0.84375
1547269187.0373507,5319,0.6875
1547269189.4499447,5339,0.875
1547269192.247927,5359,0.84375
1547269195.4744902,5379,0.9375
1547269198.2429757,5399,0.8125
1547269200.8023095,5419,0.90625
1547269203.4108877,5439,0.84375
1547269206.1362963,5459,0.875
1547269208.9691148,5479,0.78125
1547269211.6857352,5499,0.90625
1547269214.3260148,5519,0.96875
1547269217.1142538,5539,0.84375
1547269219.7408562,5559,0.90625
1547269222.5327892,5579,0.90625
1547269225.0730047,5599,0.9375
1547269227.8881419,5619,0.9375
1547269230.5480883,5639,0.9375
1547269233.2238293,5659,0.875
1547269235.871833,5679,0.90625
1547269238.2476435,5699,0.84375
1547269240.8602328,5719,0.875
1547269243.5370533,5739,0.84375
1547269246.2178812,5759,0.90625
1547269248.9599059,5779,0.9375
1547269251.5095446,5799,0.90625
1547269254.1972587,5819,0.96875
1547269257.087073,5839,0.90625
1547269259.7889502,5859,0.90625
1547269262.5390925,5879,0.90625
1547269265.3170478,5899,1.0
1547269267.993159,5919,0.9375
1547269270.667146,5939,1.0
1547269273.3161595,5959,0.9375
1547269275.7797923,5979,0.875
1547269278.6455913,5999,0.875
1547269281.3402376,6019,0.96875
1547269284.5331326,6039,0.90625
1547269287.3269246,6059,0.84375
1547269290.10118,6079,0.84375
1547269292.700892,6099,0.78125
1547269295.4042819,6119,0.96875
1547269298.0710783,6139,0.875
1547269300.7679691,6159,0.875
1547269303.5382245,6179,0.875
1547269306.2036119,6199,0.90625
1547269309.0109057,6219,0.96875
1547269311.649152,6239,0.8125
1547269314.3467486,6259,0.84375
1547269317.0717678,6279,0.84375
1547269319.9472091,6299,0.875
1547269322.495639,6319,0.875
1547269325.0612223,6339,0.875
1547269327.7605965,6359,0.90625
1547269330.6795692,6379,0.8125
1547269333.315128,6399,0.9375
1547269336.034824,6419,0.9375
1547269338.7388515,6439,0.9375
1547269341.3394938,6459,0.9375
1547269343.9672625,6479,0.96875
1547269346.6675818,6499,0.875
1547269349.163397,6519,0.875
1547269351.8226511,6539,0.875
1547269354.4991515,6559,0.84375
1547269357.296255,6579,0.96875
1547269360.124939,6599,0.90625
1547269362.8252873,6619,0.8125
1547269365.610839,6639,0.90625
1547269368.461421,6659,0.875
1547269371.0450187,6679,0.90625
1547269373.8163793,6699,0.84375
1547269377.0942552,6719,0.9375
1547269379.670215,6739,0.90625
1547269382.3417323,6759,0.90625
1547269384.996533,6779,0.90625
1547269387.5558002,6799,0.90625
1547269390.363321,6819,0.8125
1547269393.182488,6839,0.96875
1547269395.759573,6859,0.9375
1547269398.5346737,6879,0.90625
1547269400.9287477,6899,0.90625
1547269403.4877324,6919,0.9375
1547269406.138702,6939,0.9375
1547269408.9705462,6959,0.875
1547269411.4329722,6979,0.90625
1547269414.0730274,6999,0.9375
1547269416.8068502,7019,1.0
1547269419.353355,7039,0.96875
1547269421.9327295,7059,0.9375
1547269424.4311914,7079,0.9375
1547269426.988572,7099,0.875
1547269429.5091388,7119,0.9375
1547269432.1940317,7139,0.96875
1547269434.8043149,7159,0.9375
1547269437.4505308,7179,0.96875
1547269440.105202,7199,0.96875
1547269442.7002106,7219,0.90625
1547269445.5325353,7239,0.875
1547269448.087362,7259,0.9375
1547269450.8033972,7279,0.9375
1547269453.4478126,7299,0.9375
1547269456.0105593,7319,0.90625
1547269458.7779665,7339,0.9375
1547269461.6367605,7359,0.9375
1547269464.6968675,7379,0.9375
1547269467.3286834,7399,0.875
1547269469.9311955,7419,0.96875
1547269472.5242066,7439,0.875
1547269475.169971,7459,0.96875
1547269477.9853888,7479,0.9375
1547269480.825189,7499,0.96875
1547269483.6120732,7519,0.84375
1547269486.4150643,7539,0.9375
1547269488.9962516,7559,0.875
1547269491.7107427,7579,0.90625
1547269494.471652,7599,0.9375
1547269497.2398655,7619,0.9375
1547269499.9755528,7639,0.96875
1547269502.75795,7659,0.90625
1547269505.4096537,7679,0.9375
1547269507.914871,7699,0.9375
1547269510.6977897,7719,0.84375
1547269513.451507,7739,0.875
1547269516.2051651,7759,0.90625
1547269519.1738217,7779,0.84375
1547269521.7353928,7799,0.90625
1547269524.3895223,7819,0.90625
1547269527.0218675,7839,0.90625
1547269529.6724365,7859,0.9375
1547269532.33934,7879,0.75
1547269534.7884853,7899,0.96875
1547269537.386157,7919,0.90625
1547269540.446574,7939,0.84375
1547269543.169031,7959,0.90625
1547269545.792821,7979,0.84375
1547269548.5420542,7999,0.96875
1547269551.2262747,8019,0.90625
1547269553.942199,8039,0.875
1547269557.1716964,8059,0.84375
1547269559.8891418,8079,0.78125
1547269562.612611,8099,1.0
1547269565.3016162,8119,0.875
1547269568.07127,8139,0.9375
1547269570.9292212,8159,0.9375
1547269573.6991365,8179,0.90625
1547269576.2373965,8199,0.9375
1547269579.0310872,8219,0.96875
1547269581.6862392,8239,0.875
1547269584.268892,8259,0.90625
1547269587.0698907,8279,0.9375
1547269589.7422523,8299,0.9375
1547269592.2342255,8319,0.9375
1547269594.944411,8339,0.9375
1547269597.4788172,8359,0.9375
1547269600.0884283,8379,1.0
1547269602.6472878,8399,0.96875
1547269605.2708757,8419,0.875
1547269608.13665,8439,0.78125
1547269610.9028375,8459,0.9375
1547269613.4834836,8479,1.0
1547269616.1443233,8499,0.875
1547269618.9534216,8519,0.90625
1547269621.79761,8539,0.84375
1547269624.476764,8559,0.90625
1547269627.2545166,8579,1.0
1547269629.9637933,8599,0.84375
1547269632.5557456,8619,0.90625
1547269635.4510856,8639,0.875
1547269638.1960855,8659,0.875
1547269641.1212707,8679,0.9375
1547269643.8542778,8699,0.9375
1547269647.1009362,8719,0.96875
1547269649.469596,8739,0.875
1547269652.0805247,8759,0.90625
1547269654.6863234,8779,0.9375
1547269657.4955688,8799,0.9375
1547269659.9443347,8819,0.9375
1547269662.6435597,8839,0.96875
1547269665.244602,8859,0.90625
1547269667.882665,8879,0.9375
1547269670.564989,8899,0.90625
1547269673.256879,8919,0.96875
1547269675.7821913,8939,0.9375
1547269678.4754925,8959,0.875
1547269681.192674,8979,0.8125
1547269683.9447246,8999,0.96875
1547269686.9795582,9019,1.0
1547269689.8465886,9039,0.90625
1547269692.854146,9059,0.90625
1547269695.5603273,9079,0.8125
1547269698.2511716,9099,0.9375
1547269701.0233762,9119,0.75
1547269703.6364658,9139,0.90625
1547269706.2982154,9159,0.96875
1547269709.145123,9179,0.9375
1547269711.8089516,9199,0.90625
1547269714.4406717,9219,0.90625
1547269717.1486638,9239,0.9375
1547269719.6951892,9259,0.84375
1547269722.2388394,9279,0.875
1547269724.9055696,9299,0.9375
1547269727.4362166,9319,0.875
1547269729.988786,9339,0.84375
1547269732.5632408,9359,0.875
1547269735.3481927,9379,0.90625
1547269738.6087213,9399,0.84375
1547269741.2121892,9419,0.96875
1547269743.7289965,9439,0.90625
1547269746.542967,9459,0.9375
1547269749.183388,9479,0.90625
1547269751.7338514,9499,0.875
1547269754.2077906,9519,0.84375
1547269756.8687866,9539,0.90625
1547269759.3524504,9559,0.9375
1547269761.9824479,9579,0.875
1547269764.7883306,9599,0.875
1547269767.5234463,9619,0.8125
1547269770.1670728,9639,0.96875
1547269772.6041415,9659,0.78125
1547269775.2430203,9679,0.9375
1547269778.0409427,9699,0.9375
1547269780.7403748,9719,0.8125
1547269783.3391745,9739,0.90625
1547269785.9556828,9759,1.0
1547269788.7743566,9779,0.90625
1547269791.6289334,9799,0.90625
1547269794.3782651,9819,0.90625
1547269797.1653078,9839,0.96875
1547269799.6510782,9859,0.84375
1547269802.3798482,9879,0.875
1547269804.9894805,9899,0.90625
1547269807.6111994,9919,0.90625
1547269810.2495732,9939,0.90625
1547269813.1499176,9959,0.96875
1547269815.6868877,9979,0.875
1547269818.4247794,9999,0.9375
