Wall time,Step,Value
1542440729.0511591,25,12.298007011413574
1542440939.6441495,90,10.842912673950195
1542441037.4877777,120,10.298434257507324
1542441295.9879887,200,8.987911224365234
1542441327.6445327,210,8.839303016662598
1542441375.6972609,225,8.61978530883789
1542441504.6691797,265,8.063915252685547
1542441552.6720498,280,7.86370849609375
1542441794.618602,355,6.951888084411621
1542441842.6865323,370,6.781548023223877
1542442163.707523,470,5.771538734436035
1542442291.122361,510,5.414193153381348
1542442354.9141188,530,5.24978494644165
1542442679.086153,630,4.496289253234863
1542442889.6555715,695,4.071191787719727
1542443147.2021263,775,3.627946376800537
1542443195.9813054,790,3.545839309692383
1542443340.3932123,835,3.329528570175171
1542443519.481342,890,3.089594602584839
1542443600.6896937,915,2.9876046180725098
1542443632.837942,925,2.950389862060547
1542443649.1771784,930,2.9328203201293945
1542443714.1945474,950,2.8587162494659424
1542443988.3103735,1035,2.5739505290985107
1542444245.6714826,1115,2.345463514328003
1542444343.1742775,1145,2.2701797485351562
1542444424.6774251,1170,2.2250969409942627
1542444665.5176923,1245,2.0713162422180176
1542444764.179391,1275,2.2266392707824707
1542444843.9542058,1300,2.1981682777404785
1542444956.964661,1335,2.1556546688079834
1542445021.8526688,1355,2.0726265907287598
1542445054.6876109,1365,2.110597610473633
1542445362.1681979,1460,1.9408396482467651
1542445621.607168,1540,1.8982365131378174
1542445654.321792,1550,1.9045863151550293
1542445783.6374886,1590,1.905486822128296
1542445978.2141378,1650,1.5283721685409546
1542446123.8646483,1695,1.744417667388916
1542446253.005215,1735,1.73616623878479
1542446513.7260616,1815,1.5046091079711914
1542446577.7796886,1835,1.5323060750961304
1542447457.710881,2105,1.3782978057861328
1542447473.995452,2110,1.1685048341751099
1542447750.9329996,2195,1.2447564601898193
1542447783.386729,2205,1.2245296239852905
1542447799.8746092,2210,1.1603859663009644
1542447848.393862,2225,1.135055661201477
1542448092.0840633,2300,1.2212042808532715
1542448140.7703958,2315,1.2337573766708374
1542448157.19096,2320,1.079946517944336
1542448318.288791,2370,0.9842925071716309
1542448593.3716776,2455,0.920070469379425
1542448625.5914307,2465,1.1992610692977905
1542448968.4696412,2570,1.126725435256958
1542449016.5808916,2585,1.0309418439865112
1542449147.0620315,2625,1.0213643312454224
1542449244.7302363,2655,1.2443242073059082
1542449277.3241484,2665,1.1011500358581543
1542449326.156104,2680,1.1048773527145386
1542449423.6682127,2710,1.1475334167480469
1542449505.4588168,2735,1.0365651845932007
1542449668.4051416,2785,1.106105923652649
1542449764.6563058,2815,1.1710879802703857
1542449927.0753245,2865,1.044618010520935
1542450023.8886821,2895,1.0554924011230469
1542450056.39645,2905,1.114264726638794
1542450137.415669,2930,1.007767677307129
1542450153.51391,2935,0.9781144857406616
