Wall time,Step,Value
1547374602.4252553,11619,0.53125
1547374605.2138636,11639,0.625
1547374607.8752377,11659,0.6875
1547374610.6044226,11679,0.78125
1547374613.3499198,11699,0.5625
1547374618.821767,11739,0.6875
1547374621.5355606,11759,0.59375
1547374634.5454013,11859,0.75
1547374637.1122596,11879,0.65625
1547374642.410884,11919,0.71875
1547374645.0518124,11939,0.75
1547374647.7339654,11959,0.71875
1547374650.4557073,11979,0.75
1547374656.0377653,12019,0.65625
1547374661.2499368,12059,0.5
1547374666.2763941,12099,0.53125
1547374671.6660113,12139,0.625
1547374677.3172994,12179,0.46875
1547374682.6363902,12219,0.71875
1547374685.247514,12239,0.59375
1547374687.7488613,12259,0.6875
1547374695.5279841,12319,0.625
1547374706.0113258,12399,0.6875
1547374708.7226748,12419,0.6875
1547374714.0033517,12459,0.46875
1547374716.779026,12479,0.59375
1547374722.3084893,12519,0.6875
1547374732.8091626,12599,0.59375
1547374735.836694,12619,0.78125
1547374741.1935065,12659,0.5625
1547374746.5854607,12699,0.65625
1547374765.3153954,12839,0.4375
1547374768.1941507,12859,0.59375
1547374773.4527686,12899,0.6875
1547374776.1671133,12919,0.6875
1547374778.7089612,12939,0.625
1547374781.45665,12959,0.78125
1547374783.9173613,12979,0.625
1547374786.5705028,12999,0.53125
1547374791.6918476,13039,0.75
1547374794.3193662,13059,0.59375
1547374804.7684464,13139,0.625
1547374807.6454463,13159,0.5625
1547374813.0622187,13199,0.6875
1547374818.514352,13239,0.625
1547374826.7068393,13299,0.625
1547374832.2288156,13339,0.625
1547374834.726855,13359,0.71875
1547374837.4792519,13379,0.65625
1547374845.5485897,13439,0.59375
1547374848.3817484,13459,0.6875
1547374850.9094121,13479,0.59375
1547374853.7258074,13499,0.5
1547374856.4515786,13519,0.75
1547374861.664374,13559,0.5625
1547374864.535167,13579,0.59375
1547374867.4639714,13599,0.46875
1547374872.9815536,13639,0.625
1547374875.879888,13659,0.84375
1547374878.4520774,13679,0.5
1547374881.080461,13699,0.6875
1547374883.8775988,13719,0.65625
1547374886.5862725,13739,0.59375
1547374891.772164,13779,0.65625
1547374894.3692486,13799,0.75
1547374902.6289668,13859,0.65625
1547374913.2173848,13939,0.46875
1547374921.3650088,13999,0.5625
1547374924.0411768,14019,0.71875
1547374926.7933671,14039,0.5625
1547374929.491759,14059,0.59375
1547374932.0419827,14079,0.5625
1547374934.8600483,14099,0.71875
1547374937.2802277,14119,0.71875
1547374939.8525343,14139,0.78125
1547374945.0782025,14179,0.65625
1547374947.7721527,14199,0.8125
1547374950.4224703,14219,0.5625
1547374960.8123727,14299,0.625
1547374971.5365329,14379,0.625
1547374974.2275038,14399,0.6875
1547374979.4202442,14439,0.65625
1547374982.2105772,14459,0.59375
1547374984.8717716,14479,0.59375
1547374987.6302705,14499,0.59375
1547374990.0778182,14519,0.625
1547374992.8287325,14539,0.5625
1547375000.8170466,14599,0.8125
1547375003.4051778,14619,0.59375
1547375006.1752353,14639,0.71875
1547375018.9729407,14739,0.78125
1547375024.2221642,14779,0.8125
1547375026.5177827,14799,0.5625
1547375029.007813,14819,0.53125
1547375031.417271,14839,0.65625
1547375036.8829458,14879,0.65625
1547375044.6643114,14939,0.65625
1547375047.295211,14959,0.6875
1547375055.2357442,15019,0.65625
1547375057.7731605,15039,0.65625
1547375060.339299,15059,0.625
1547375065.7026591,15099,0.65625
1547375071.46794,15139,0.65625
1547375079.5055127,15199,0.5
1547375082.2305431,15219,0.75
1547375087.4366653,15259,0.5
1547375095.4478178,15319,0.65625
1547375097.873678,15339,0.65625
1547375100.4752471,15359,0.8125
1547375105.7783124,15399,0.65625
1547375108.5086813,15419,0.5
1547375111.2373736,15439,0.71875
1547375113.8684595,15459,0.53125
1547375116.4643023,15479,0.59375
1547375119.2339315,15499,0.53125
1547375122.0878286,15519,0.5625
1547375124.7042015,15539,0.59375
1547375132.723363,15599,0.8125
1547375135.1779008,15619,0.71875
1547375146.2473118,15699,0.71875
1547375148.9986482,15719,0.65625
1547375154.267221,15759,0.53125
1547375159.6132112,15799,0.625
1547375164.9613461,15839,0.5625
1547375167.5306876,15859,0.78125
1547375170.1671326,15879,0.75
1547375172.8346906,15899,0.75
1547375175.4112296,15919,0.5
1547375178.2315137,15939,0.625
1547375183.3464048,15979,0.59375
1547375188.816256,16019,0.46875
1547375194.1734776,16059,0.6875
1547375202.1810029,16119,0.59375
1547375204.608347,16139,0.75
1547375207.4138012,16159,0.5625
1547375210.2674825,16179,0.625
1547375213.0595765,16199,0.59375
1547375223.744677,16279,0.71875
1547375229.0903628,16319,0.59375
1547375231.6877127,16339,0.625
1547375237.1861548,16379,0.625
1547375245.1499648,16439,0.5625
1547375250.4700007,16479,0.625
1547375253.1185763,16499,0.71875
1547375255.6736224,16519,0.75
1547375263.759403,16579,0.5625
1547375271.9696708,16639,0.625
1547375274.442774,16659,0.65625
1547375279.6988573,16699,0.53125
1547375285.4132,16739,0.6875
1547375291.128712,16779,0.75
1547375293.8632736,16799,0.71875
1547375304.0430112,16879,0.6875
1547375309.4077644,16919,0.6875
1547375312.1241536,16939,0.8125
1547375314.871638,16959,0.625
1547375317.5214496,16979,0.65625
1547375325.5299633,17039,0.65625
1547375330.7524714,17079,0.625
1547375341.693191,17159,0.71875
1547375346.9394066,17199,0.5625
1547375349.6627908,17219,0.6875
1547375352.2453842,17239,0.5
1547375354.7850862,17259,0.59375
1547375357.4251091,17279,0.84375
1547375368.3687136,17359,0.625
1547375373.7458518,17399,0.625
1547375376.3774047,17419,0.6875
1547375384.6776662,17479,0.59375
1547375387.236786,17499,0.71875
1547375389.9395316,17519,0.5
1547375392.7068033,17539,0.59375
1547375395.2111516,17559,0.65625
1547375400.1123974,17599,0.59375
1547375402.6827679,17619,0.625
1547375405.2340214,17639,0.53125
1547375408.4436653,17659,0.6875
1547375413.752203,17699,0.65625
1547375421.7864282,17759,0.6875
1547375427.0306287,17799,0.8125
1547375429.3916535,17819,0.65625
1547375434.80236,17859,0.59375
1547375437.5646863,17879,0.625
1547375440.1877298,17899,0.65625
1547375445.5070336,17939,0.8125
1547375448.1689193,17959,0.5625
1547375453.3946059,17999,0.6875
1547375455.9196558,18019,0.71875
1547375469.1042924,18119,0.59375
1547375474.3836675,18159,0.65625
1547375477.017507,18179,0.71875
1547375479.660888,18199,0.8125
1547375482.1742733,18219,0.59375
1547375484.758087,18239,0.59375
1547375487.3927944,18259,0.625
1547375490.0029545,18279,0.71875
1547375495.0543811,18319,0.71875
1547375497.8606555,18339,0.65625
1547375500.4536202,18359,0.71875
1547375508.5951142,18419,0.625
1547375511.4367511,18439,0.625
1547375513.9518454,18459,0.5625
1547375516.5022364,18479,0.75
1547375522.0069642,18519,0.5625
1547375538.6565073,18639,0.71875
1547375541.246348,18659,0.78125
1547375543.812764,18679,0.75
1547375549.329292,18719,0.6875
1547375559.3314455,18799,0.5
1547375567.2047615,18859,0.65625
1547375575.4434075,18919,0.71875
1547375585.8885968,18999,0.6875
1547375593.831911,19059,0.53125
1547375596.463219,19079,0.6875
1547375599.307724,19099,0.75
1547375604.624715,19139,0.71875
1547375607.3302505,19159,0.8125
1547375609.9011781,19179,0.75
1547375615.2058687,19219,0.6875
1547375617.970469,19239,0.71875
1547375620.6256933,19259,0.625
1547375623.3961368,19279,0.6875
1547375626.047736,19299,0.8125
1547375631.274698,19339,0.625
1547375634.209058,19359,0.75
1547375639.5161734,19399,0.75
1547375645.052667,19439,0.5625
1547375647.683253,19459,0.6875
1547375652.9744356,19499,0.84375
1547375658.1728642,19539,0.6875
1547375660.7881637,19559,0.78125
1547375663.5325687,19579,0.59375
1547375666.2075167,19599,0.8125
1547375674.286082,19659,0.71875
1547375677.026405,19679,0.75
1547375679.6916246,19699,0.65625
1547375687.9080536,19759,0.75
1547375690.6906695,19779,0.71875
1547375711.9698799,19939,0.78125
1547375719.9750862,19999,0.65625
1547375722.7552736,20019,0.59375
1547375728.1803715,20059,0.78125
1547375733.6541626,20099,0.6875
1547375736.155562,20119,0.65625
1547375744.6096056,20179,0.75
1547375747.3687909,20199,0.8125
1547375752.7506123,20239,0.5625
1547375755.603324,20259,0.6875
1547375758.4527316,20279,0.65625
1547375761.2214332,20299,0.5
1547375769.2548177,20359,0.8125
1547375790.7630532,20519,0.65625
1547375793.4290915,20539,0.71875
1547375796.1380496,20559,0.6875
1547375801.468136,20599,0.625
1547375806.9865742,20639,0.78125
1547375809.5747313,20659,0.625
1547375811.9524035,20679,0.78125
1547375816.8486824,20719,0.71875
1547375822.039493,20759,0.65625
1547375824.5218031,20779,0.625
1547375826.9797661,20799,0.59375
1547375835.3044717,20859,0.71875
1547375837.819854,20879,0.6875
1547375840.293322,20899,0.84375
1547375853.729031,20999,0.625
1547375859.1914415,21039,0.6875
1547375862.1248658,21059,0.59375
1547375867.3799286,21099,0.8125
1547375869.9028015,21119,0.65625
1547375875.4830422,21159,0.59375
1547375891.20858,21279,0.71875
1547375893.830765,21299,0.59375
1547375898.9638422,21339,0.59375
1547375904.431655,21379,0.65625
1547375914.950066,21459,0.625
1547375920.5379097,21499,0.65625
1547375923.3443093,21519,0.78125
1547375926.050221,21539,0.75
1547375931.2787182,21579,0.75
1547375936.8995893,21619,0.625
1547375942.2385952,21659,0.78125
1547375945.0761194,21679,0.71875
1547375947.814703,21699,0.65625
1547375950.2868843,21719,0.71875
1547375952.9173179,21739,0.71875
1547375963.707461,21819,0.6875
1547375969.041674,21859,0.625
1547375971.7438145,21879,0.5
1547375987.9982853,21999,0.5
1547375993.7061982,22039,0.75
1547375999.120588,22079,0.75
1547376001.797118,22099,0.71875
1547376004.4700801,22119,0.625
1547376020.5765896,22239,0.8125
1547376028.340871,22299,0.84375
1547376033.7121973,22339,0.625
1547376042.065204,22399,0.6875
1547376050.201949,22459,0.75
1547376053.0953054,22479,0.625
1547376058.5288167,22519,0.84375
1547376061.1347432,22539,0.8125
1547376063.7970104,22559,0.65625
1547376066.4699304,22579,0.59375
1547376072.2326024,22619,0.78125
1547376075.0576215,22639,0.6875
1547376080.4713683,22679,0.78125
1547376083.6523318,22699,0.875
1547376086.1500711,22719,0.5625
1547376094.3998208,22779,0.78125
1547376097.0094273,22799,0.59375
1547376102.5080955,22839,0.78125
1547376124.109719,22999,0.75
1547376126.7914338,23019,0.71875
1547376129.3712533,23039,0.6875
1547376131.7982895,23059,0.8125
1547376134.5492668,23079,0.5625
1547376139.7810225,23119,0.59375
1547376142.4059498,23139,0.6875
1547376145.2142034,23159,0.65625
1547376153.4224477,23219,0.65625
1547376156.055705,23239,0.75
1547376158.7853355,23259,0.71875
1547376167.1207983,23319,0.625
1547376172.3330696,23359,0.6875
1547376199.3906794,23559,0.71875
1547376207.0340955,23619,0.53125
1547376212.387416,23659,0.59375
1547376215.1036062,23679,0.78125
1547376220.1761334,23719,0.65625
1547376222.8126795,23739,0.625
1547376225.4218452,23759,0.625
1547376230.324519,23799,0.71875
1547376238.2225575,23859,0.75
1547376241.0896406,23879,0.625
1547376243.696185,23899,0.65625
1547376246.3648622,23919,0.75
1547376248.89139,23939,0.6875
1547376251.7471197,23959,0.59375
1547376254.570523,23979,0.71875
1547376257.2181108,23999,0.84375
1547376262.3938026,24039,0.6875
1547376267.7677386,24079,0.625
1547376270.4418366,24099,0.71875
1547376275.962821,24139,0.6875
1547376281.411585,24179,0.6875
1547376286.4472156,24219,0.75
1547376289.2095494,24239,0.78125
1547376291.8979027,24259,0.875
1547376294.4965727,24279,0.75
1547376297.2627082,24299,0.6875
1547376299.8856487,24319,0.75
1547376310.2824178,24399,0.65625
1547376323.8937984,24499,0.875
1547376326.4894888,24519,0.59375
1547376331.8777483,24559,0.75
1547376334.4808683,24579,0.75
1547376337.1644886,24599,0.625
1547376345.0566273,24659,0.6875
1547376347.7827287,24679,0.78125
1547376350.2908616,24699,0.8125
1547376355.440218,24739,0.71875
1547376363.5022888,24799,0.625
1547376371.5247111,24859,0.5625
1547376377.0620427,24899,0.6875
1547376382.7272508,24939,0.625
1547376385.5080104,24959,0.6875
1547376390.7916548,24999,0.71875
1547376393.4939475,25019,0.625
1547376401.3391483,25079,0.625
1547376404.1295698,25099,0.78125
1547376406.6649723,25119,0.71875
1547376412.035665,25159,0.625
1547376414.6995459,25179,0.6875
1547376417.4615865,25199,0.65625
1547376423.4111385,25239,0.875
1547376426.0887063,25259,0.75
1547376429.0269747,25279,0.71875
1547376431.8936157,25299,0.84375
1547376434.4251344,25319,0.53125
1547376437.0461273,25339,0.71875
1547376442.608217,25379,0.78125
1547376450.5434434,25439,0.65625
1547376453.2719066,25459,0.6875
1547376458.4622598,25499,0.6875
1547376469.2361753,25579,0.65625
1547376471.738958,25599,0.6875
1547376477.1191335,25639,0.8125
1547376487.8402495,25719,0.75
1547376493.250631,25759,0.8125
1547376498.8962996,25799,0.625
1547376504.0845938,25839,0.71875
1547376506.601778,25859,0.6875
1547376509.2759726,25879,0.75
1547376512.0555785,25899,0.65625
1547376517.4718206,25939,0.78125
1547376525.8675115,25999,0.6875
1547376528.5807872,26019,0.8125
1547376533.8250442,26059,0.6875
1547376536.8056064,26079,0.625
1547376539.5336056,26099,0.75
1547376544.728555,26139,0.6875
1547376555.6123214,26219,0.46875
1547376560.9944425,26259,0.65625
1547376563.8031378,26279,0.75
1547376569.1621718,26319,0.71875
1547376571.9251802,26339,0.59375
1547376574.5037086,26359,0.71875
1547376580.152058,26399,0.75
1547376582.681462,26419,0.8125
1547376593.1417708,26499,0.625
1547376595.8944685,26519,0.5625
1547376598.4443953,26539,0.6875
1547376601.1579561,26559,0.71875
1547376603.6096632,26579,0.6875
1547376609.1032665,26619,0.6875
1547376614.2557433,26659,0.78125
1547376617.029301,26679,0.59375
1547376619.752246,26699,0.6875
1547376622.671842,26719,0.59375
1547376625.5376275,26739,0.78125
1547376628.0985203,26759,0.75
1547376636.2836738,26819,0.71875
1547376644.2357738,26879,0.78125
1547376649.4475553,26919,0.78125
1547376654.6797812,26959,0.71875
1547376657.3526504,26979,0.6875
1547376660.0715847,26999,0.71875
1547376662.7178838,27019,0.8125
1547376665.2530756,27039,0.6875
1547376676.151072,27119,0.71875
1547376686.5900192,27199,0.78125
1547376691.7947316,27239,0.65625
1547376694.229379,27259,0.71875
1547376701.9898825,27319,0.84375
1547376704.4991195,27339,0.71875
1547376707.2508893,27359,0.625
1547376714.9907248,27419,0.71875
1547376722.9037359,27479,0.75
1547376725.6539779,27499,0.625
1547376728.3147016,27519,0.75
1547376733.5146391,27559,0.625
1547376736.1774712,27579,0.71875
1547376738.85288,27599,0.875
1547376746.9105992,27659,0.75
1547376752.1723292,27699,0.75
1547376754.9056916,27719,0.5625
1547376758.0475745,27739,0.625
1547376760.587722,27759,0.75
1547376763.1673684,27779,0.8125
1547376765.7708368,27799,0.6875
1547376770.8501246,27839,0.6875
1547376773.651676,27859,0.625
1547376781.6392326,27919,0.6875
1547376795.3545885,28019,0.71875
1547376806.2077801,28099,0.71875
1547376827.9688725,28259,0.6875
1547376830.4370947,28279,0.71875
1547376833.221367,28299,0.75
1547376835.915509,28319,0.78125
1547376838.4981215,28339,0.6875
1547376846.4109464,28399,0.5625
1547376854.2989697,28459,0.90625
1547376856.8693066,28479,0.59375
1547376861.9726639,28519,0.6875
1547376864.6848924,28539,0.625
1547376867.3113325,28559,0.6875
1547376869.9283683,28579,0.65625
1547376875.1942677,28619,0.6875
1547376880.7563202,28659,0.59375
1547376883.5547378,28679,0.6875
1547376886.4023585,28699,0.75
1547376891.9581747,28739,0.71875
1547376894.591399,28759,0.6875
1547376897.192935,28779,0.6875
1547376902.3144188,28819,0.875
1547376907.5480947,28859,0.8125
1547376923.6639893,28979,0.78125
1547376929.080404,29019,0.8125
1547376939.5817406,29099,0.65625
1547376942.507406,29119,0.78125
1547376945.1551635,29139,0.625
1547376955.6860833,29219,0.71875
1547376968.941595,29319,0.65625
1547376971.7745261,29339,0.78125
1547376982.5717025,29419,0.8125
1547376993.3129597,29499,0.75
1547377001.0845172,29559,0.78125
1547377009.3864665,29619,0.6875
1547377011.9594448,29639,0.875
1547377014.7827919,29659,0.65625
1547377022.5520678,29719,0.71875
1547377025.1605372,29739,0.625
1547377033.3424287,29799,0.65625
1547377035.860207,29819,0.65625
1547377038.4797628,29839,0.65625
1547377041.1660128,29859,0.8125
1547377043.8231494,29879,0.75
1547377062.4043047,30019,0.6875
1547377065.220194,30039,0.90625
1547377067.9698112,30059,0.6875
1547377070.6982102,30079,0.625
1547377076.1219926,30119,0.75
1547377078.837609,30139,0.65625
1547377081.4000273,30159,0.6875
1547377084.0285125,30179,0.8125
1547377086.6318653,30199,0.8125
1547377089.2650855,30219,0.65625
1547377091.9781334,30239,0.71875
1547377095.358732,30259,0.6875
1547377097.8479996,30279,0.71875
1547377105.2275243,30339,0.75
1547377110.5977511,30379,0.65625
1547377123.6785734,30479,0.71875
1547377126.3201804,30499,0.78125
1547377128.9543653,30519,0.65625
1547377134.6476607,30559,0.75
1547377153.5663083,30699,0.71875
1547377159.0304685,30739,0.78125
1547377169.6898263,30819,0.65625
1547377172.4065592,30839,0.625
1547377175.0978513,30859,0.59375
1547377185.8244653,30939,0.6875
1547377190.7661712,30979,0.71875
1547377193.4905255,30999,0.6875
1547377198.910751,31039,0.8125
1547377201.6357465,31059,0.65625
1547377206.863256,31099,0.71875
1547377209.6834543,31119,0.65625
1547377217.6450615,31179,0.625
1547377225.7672887,31239,0.65625
1547377228.3194633,31259,0.71875
1547377230.9291272,31279,0.65625
1547377243.9997025,31379,0.71875
1547377246.6280339,31399,0.6875
1547377270.8018372,31579,0.53125
1547377273.5156455,31599,0.59375
1547377281.5227702,31659,0.75
1547377284.0475156,31679,0.6875
1547377286.688767,31699,0.6875
1547377289.2715383,31719,0.65625
1547377292.0460002,31739,0.53125
1547377294.7748308,31759,0.65625
1547377297.4389913,31779,0.90625
1547377302.7918606,31819,0.5625
1547377307.8557608,31859,0.78125
1547377310.5809429,31879,0.75
1547377313.04961,31899,0.625
1547377318.5320258,31939,0.75
1547377321.244399,31959,0.65625
1547377326.3129587,31999,0.6875
1547377331.4357884,32039,0.8125
1547377334.2067707,32059,0.8125
1547377339.1543436,32099,0.59375
1547377341.774599,32119,0.78125
1547377352.1554935,32199,0.65625
1547377354.8130891,32219,0.5625
1547377359.9782872,32259,0.65625
1547377362.669093,32279,0.59375
1547377365.329141,32299,0.78125
1547377368.039888,32319,0.71875
1547377373.2443635,32359,0.75
1547377375.800759,32379,0.6875
1547377378.4785614,32399,0.8125
1547377381.2473967,32419,0.6875
1547377391.9431815,32499,0.6875
