Wall time,Step,Value
1542193488.798203,25,13.477252960205078
1542193505.8230982,30,13.32780647277832
1542193570.137673,50,12.8035306930542
1542193586.6245112,55,12.686776161193848
1542193619.7233598,65,12.466765403747559
1542193635.5215652,70,12.358746528625488
1542193651.6246238,75,12.256214141845703
1542193683.6863878,85,12.055582046508789
1542193699.5315158,90,11.9553861618042
1542193715.3758578,95,11.856950759887695
1542193731.162461,100,11.763163566589355
1542193795.247867,120,11.38194751739502
1542193939.3841648,165,10.577047348022461
1542193955.8831522,170,10.494976997375488
1542193987.5584576,180,10.326516151428223
1542194035.4054363,195,10.082098007202148
1542194051.474932,200,10.005370140075684
1542194082.8973541,210,9.84351634979248
1542194114.6220837,220,9.693310737609863
1542194130.9174361,225,9.617765426635742
1542194163.310441,235,9.462602615356445
1542194195.3607016,245,9.315900802612305
1542194211.3395283,250,9.241353034973145
1542194259.131355,265,9.027167320251465
1542194275.4548194,270,8.964032173156738
1542194291.7238455,275,8.890811920166016
1542194308.0478776,280,8.826491355895996
1542194325.6756473,285,8.757392883300781
1542194375.1017084,300,8.545758247375488
1542194391.1415958,305,8.505372047424316
1542194423.215065,315,8.36767292022705
1542194455.6700482,325,8.243731498718262
1542194471.8004117,330,8.176010131835938
1542194487.7813623,335,8.127436637878418
1542194505.833711,340,8.416426658630371
1542194553.9877696,355,8.236150741577148
1542194569.8960454,360,8.12795352935791
1542194585.4271138,365,8.12981128692627
1542194601.293599,370,8.064541816711426
1542194633.1869237,380,7.956382751464844
1542194681.047766,395,7.815843105316162
1542194760.6000485,420,7.427282333374023
1542194776.5817308,425,7.503301620483398
1542194792.5302358,430,7.434986114501953
1542194808.8552375,435,7.37932014465332
1542194824.9578097,440,7.427088737487793
1542194841.1049917,445,7.196255683898926
1542194921.6031535,470,7.04800271987915
1542195050.9319398,510,6.882690906524658
1542195098.775972,525,6.693665027618408
1542195114.3919282,530,6.665287971496582
1542195224.8300238,565,6.343642234802246
1542195272.4532487,580,6.339378833770752
1542195303.9432724,590,6.229873180389404
1542195319.8727705,595,6.0324249267578125
1542195335.661779,600,6.296873092651367
1542195399.9957185,620,5.934830665588379
1542195415.7183385,625,6.112624645233154
1542195431.74673,630,5.857544422149658
1542195479.6250458,645,5.7800774574279785
1542195495.149621,650,5.875494003295898
1542195541.927916,665,5.835338115692139
1542195608.9411654,685,6.284073352813721
1542195642.2098756,695,5.885962009429932
1542195674.7516437,705,6.183735370635986
1542195691.22645,710,6.142560005187988
1542195707.4820857,715,5.77930212020874
1542195723.1028144,720,5.748927593231201
1542195787.7582498,740,5.719791889190674
